NDB_No,Shrt_Desc,Water_(g),Energ_Kcal,Protein_(g),Lipid_Tot_(g),Ash_(g),Carbohydrt_(g),Fiber_TD_(g),Sugar_Tot_(g),Calcium_(mg),Iron_(mg),Magnesium_(mg),Phosphorus_(mg),Potassium_(mg),Sodium_(mg),Zinc_(mg),Copper_(mg),Manganese_(mg),Selenium_(ug),Vit_C_(mg),Thiamin_(mg),Riboflavin_(mg),Niacin_(mg),Panto_Acid_(mg),Vit_B6_(mg),Folate_Tot_(ug),Folic_Acid_(ug),Food_Folate_(ug),Folate_DFE_(ug),Choline_Tot_(mg),Vit_B12_(ug),Vit_A_IU,Vit_A_RAE,Retinol_(ug),Alpha_Carot_(ug),Beta_Carot_(ug),Beta_Crypt_(ug),Lycopene_(ug),Lut+Zea_(ug),Vit_E_(mg),Vit_D_(ug),Vit_D_IU,Vit_K_(ug),FA_Sat_(g),FA_Mono_(g),FA_Poly_(g),Cholestrl_(mg),GmWt_1,GmWt_Desc1,GmWt_2,GmWt_Desc2
1195,Chicken Soup,0.97664356,352.3074353,23.35597036,31.00267902,8.541370128,39.72680423,18.17173373,1.467313346,356.104157,16.52663813,64.25294675,92.14242044,0.812610484,262.8238212,14.78757129,5.742210143,6.845980695,86.67886831,9.978493522,4.087482365,1.8175559,44.83893688,2.924001995,0.790217921,65.42708453,191.8921473,308.0134154,223.0519425,329.4477603,1.908064125,2037.158029,95.26228034,571.6563935,835.4688213,719.6100484,592.2282576,477.5000881,60.15882202,46.24510462,0.508462548,974.2033358,435.001505,13.36052507,39.38817434,29.21228278,73.15293398,189.1430465,Serving,45.56790178,Piece
1196,Milk,30.82861674,195.8372112,3.77832811,7.719479986,0.392023008,59.68195136,13.17088534,28.88110023,51.36714998,15.63831275,158.8180684,311.4944241,800.5084062,924.8712087,15.7109823,0.027060495,6.330558522,88.99931237,72.39776478,1.31130195,2.103914284,11.33701531,5.457925981,6.719816288,245.078123,133.7759804,149.0991361,126.5666363,464.7143125,3.857569163,2627.729688,608.4638193,140.442871,884.7912233,478.0084657,467.3466003,96.66284036,915.9519711,5.951748316,37.02978234,514.5948992,205.7539773,3.939140884,25.00838292,21.14600209,420.5663908,255.2340958,Serving,31.49715416,Piece
1197,Juice,23.28654711,192.2989938,41.44204531,22.04237498,7.512979778,93.20567295,9.107993986,4.14577216,149.583247,16.7517989,25.70816683,256.5703223,888.1266648,304.1915345,12.17358946,4.453352006,0.8167323,94.5280471,193.3889135,8.930042494,1.493126925,20.12172598,1.000752422,6.915323411,324.1324638,356.3339595,204.1479184,137.699762,437.1298322,7.965965522,3199.588445,873.9946886,662.2991826,29.52095431,857.2335303,173.7699678,310.9685693,444.7961502,23.3857831,10.97085509,172.0078752,153.0265573,4.376734843,13.68882576,34.05875752,460.3201586,495.2080323,Serving,402.9355591,Piece
1198,Frozen Yogurt,50.34274279,424.9921134,39.52311448,27.62201747,7.837638912,76.77775936,9.337245354,2.196413114,276.4826623,18.60208167,101.5891691,320.3406033,982.2770147,528.5007384,4.812380889,6.105838405,7.701647553,24.84066389,167.7166181,7.24975215,1.880763858,7.039182376,5.01044799,2.9162335,16.66815854,331.3568385,163.4262112,209.6145646,86.84780686,6.89896942,290.9484519,807.8800366,708.7287476,874.6375155,965.7369836,841.9159245,436.8492077,952.6447886,24.64440391,36.89417983,1662.336406,29.64043286,13.90843236,4.366531734,9.880339796,273.2665687,482.2905561,Serving,397.2940083,Piece
1199,Multigrain Bread,95.37213807,399.1114485,25.74964573,11.39353569,3.947240097,83.3945601,4.232750224,8.643926686,395.5643033,11.3242611,196.4117759,182.8853452,19.55180192,292.8813429,2.873360487,2.051203264,0.901864256,45.34936526,122.477152,3.738512797,2.745741993,5.943094116,8.972828226,5.255379176,355.2474263,167.9828456,76.74085084,322.9414895,4.915362684,0.475170852,3191.960139,770.8697049,617.8179288,96.19168841,903.5776626,439.0440294,144.3323495,835.2282427,26.01179662,17.02231324,1628.051827,446.8078141,37.06595712,16.84404525,18.29109707,467.8363029,226.6261184,Serving,147.8241087,Piece
1200,Peanut Butter,55.78113009,176.5188347,0.484165849,11.3578296,7.437942986,79.21052897,19.07722056,22.99323401,494.6026368,8.952202529,145.1249075,399.2791255,859.6033332,416.8842535,14.58216594,2.361239269,6.285577736,38.20068527,96.50694707,1.34826095,9.928094577,11.8865617,4.466159805,0.008506425,62.49610525,86.00758321,340.7981899,265.4719716,311.9689007,0.319344355,4713.495533,613.2051766,1265.825069,617.1435761,635.432808,228.8386155,420.1303216,760.828906,33.78659633,47.92143292,817.4431357,382.5398241,36.84588127,29.76411085,18.16701609,374.2537863,258.3110176,Serving,9.604129104,Piece
1201,Hamachi,9.746868873,371.2672376,6.817850368,13.34729009,3.892870748,95.19003787,6.218519892,25.03838297,213.086627,16.72956837,25.41906954,214.1161016,866.6374576,590.5973053,4.970866485,0.647235562,6.905067465,59.58577885,192.3504345,0.502598292,0.414584624,0.148613966,6.755334298,2.816981265,223.7447341,178.0442715,379.6358782,66.19663962,352.7162798,4.493130866,3961.58657,645.3026928,733.414589,987.7003988,257.2265071,299.9584181,179.805501,461.2191401,0.923136473,29.95717575,352.77409,199.6511155,22.25600278,37.38566688,46.90858875,155.6803671,88.11327676,Serving,130.1864018,Piece
1202,Porgy,62.16784908,302.7097764,35.59952883,44.85287409,3.153872041,11.42124614,7.998917594,45.76332599,260.8910328,8.675965555,131.6434558,194.2450482,192.7186778,761.9608221,5.549758931,6.697339447,5.932051975,29.59579569,191.2325454,6.403641133,2.68013447,29.93169223,8.298727219,6.013509333,306.6768981,343.1309653,316.2442697,83.83579343,427.9454688,5.485735284,2342.087409,882.8719815,1121.100537,984.2723784,620.9067964,846.1013152,366.8821206,513.3323011,6.505072377,36.38998042,906.3951608,216.4748958,45.63378884,44.4298003,46.176422,398.7555859,377.9481763,Serving,277.4393439,Piece
1203,Pie,86.30226167,229.8470065,29.5428775,28.2313605,2.354824759,81.43974612,0.59579087,20.98345921,436.4607693,5.710887215,134.2793354,313.1902072,838.4019214,8.072019698,12.89634177,1.945142291,3.732753217,82.90158167,102.5563754,6.258267658,4.213626044,11.11409457,6.669981032,3.76769591,265.4270703,373.942009,153.4526268,42.963927,221.4530908,5.69567039,4544.402988,742.3289747,1084.237396,724.6351044,307.1046891,963.5446481,57.62027186,942.3927518,22.88357916,9.849968952,573.7090811,36.61520399,29.75810195,28.49829811,20.33077856,417.9386395,148.4228964,Serving,346.2562957,Piece
1204,Teff,15.76322757,288.8870587,35.00222508,6.290557974,8.037916838,67.22728246,7.760122215,5.388940704,234.2896741,9.844535601,165.1562671,418.0420658,46.75168925,213.8709739,19.71307523,8.610892116,6.057481432,90.61395363,30.65403951,7.41746599,9.341617796,21.57403797,3.109911017,4.897039984,305.0724102,247.6733549,334.0786277,310.7886784,28.35811324,1.342937374,2010.703078,1172.598836,338.7285253,662.6611752,462.6102244,93.72224095,171.0604081,454.5010837,12.52722543,33.25966416,1017.70856,406.0086212,22.92725368,5.311114111,6.903012686,256.092478,359.2099008,Serving,420.2494415,Piece
1205,Frappuccino,99.24295233,88.35487713,18.04672363,10.25057068,0.290808498,3.273788945,2.334115138,11.54579622,106.9303421,7.226628967,59.34636159,43.85133913,69.3261253,803.1130737,10.51357845,7.585218623,5.525910341,89.99697779,106.6438658,6.477874362,2.721668517,40.43144562,3.26786157,9.334730278,117.2702893,376.411752,340.9593716,319.3107896,148.9598721,7.915172383,4761.578827,422.9523307,880.3917127,218.3003641,887.6401544,875.6123561,282.694444,202.8463096,4.99177988,31.94350952,838.6210108,293.8679846,47.65032496,34.15274654,18.23597198,96.69647412,55.06912768,Serving,313.7098531,Piece
1206,Flounder,8.500106751,349.5549789,31.46883541,46.84223433,2.390977147,39.88475268,3.828510808,47.27043431,444.735142,11.58701758,29.36406504,218.7229381,593.162619,264.6697794,6.810803975,0.929607731,5.952021043,26.31827701,75.5416558,4.495449565,3.473262673,20.78909868,6.624984799,0.559473135,344.0143529,208.1865969,86.06492686,254.4038814,394.3874629,6.780170372,929.7998314,46.42780746,80.11607191,708.0297051,486.3277624,355.7600358,252.644635,321.5313183,29.26222992,45.74114049,1100.686899,288.530499,5.209326375,1.39093588,14.49290634,35.52025693,471.0571533,Serving,363.9677133,Piece
1207,Har Gow,9.445791415,63.33566816,21.74133182,18.6552942,3.013605773,31.84504826,15.79076611,29.75760191,364.6798613,10.02152785,169.3429051,236.4897688,965.2063353,112.3997781,0.686849936,5.576726151,8.097507653,48.44891531,146.5796946,1.152295372,5.096383456,38.25503317,1.677519592,5.075680169,103.0009747,380.325817,108.7645796,158.1935888,300.9185628,7.88940058,1736.630829,1311.401074,748.1617875,792.4506591,532.6844091,367.3429514,456.8696227,570.0653294,30.99119935,5.323170226,1290.034177,357.8097685,4.86476634,38.17711509,41.49632235,319.8790029,46.81434521,Serving,81.80588194,Piece
1208,Ginger Beef,63.36078897,450.1792922,20.69005101,17.51935085,6.076307605,10.31931316,9.443801289,17.76713081,188.4712208,10.67125954,72.97146262,265.9703263,470.523328,332.0230625,16.32542483,4.125090222,8.259710297,53.7850954,82.88924423,3.711714871,0.666324158,35.60542108,0.435670686,5.819965606,285.3494965,298.6541887,133.8597292,325.6475219,327.5119669,2.518178892,1785.874529,1295.32486,176.9344992,488.3088704,734.6081291,600.3160191,357.8178665,663.5601046,12.61827865,22.72855587,505.3179121,426.5038233,6.770889384,23.62237263,48.58211909,91.34193486,488.4573165,Serving,66.29682572,Piece
1209,Waffle,94.92974733,356.9535314,20.75163089,23.4996849,4.258175473,30.98525093,16.7547816,44.6355759,243.8125303,0.830170936,87.85499475,162.9867786,377.7586921,679.8986246,13.50453506,7.787256742,7.567447982,96.99259385,4.333367579,6.084690392,0.900912503,43.08155364,0.249879434,6.612922338,42.70652853,270.4750199,289.7568482,255.4643796,330.7501453,9.828945182,2060.092617,236.4031466,3.375590164,804.7030817,872.1624811,717.8155254,223.9027644,519.6186465,38.7910636,28.11443699,870.2362123,2.282795928,24.8605916,34.36342214,40.71710785,449.1586332,228.2014026,Serving,23.93641648,Piece
1210,She-Crab Soup,93.67464738,451.0914576,1.602780939,19.70804369,6.630615355,11.2391089,6.45697811,15.02871031,100.9190667,4.763349264,191.9654299,91.81581471,497.4548388,652.1555291,14.85873794,6.621908718,4.822965693,43.79201284,162.873257,5.250415863,1.857598768,19.82842452,3.644245308,7.457671436,373.3451922,193.5194667,100.0551837,128.46012,254.7829966,5.614678746,1572.620143,59.76238562,568.0737666,844.9430329,573.9987885,777.7745388,95.58025804,17.30141917,47.473624,28.84335113,1082.595728,51.44721314,20.02496285,41.84644193,0.059614813,270.4496286,359.7330387,Serving,237.6138316,Piece
1211,Salmon Burger,44.73782946,50.54340728,3.049750339,16.91406959,1.430614246,0.386002628,7.663922007,44.05473501,22.72282119,6.618172774,91.69823244,114.2468302,988.1924181,849.0485688,2.573051889,0.781546972,3.550917298,6.982533961,158.0572089,2.921384716,2.618679187,37.1368997,7.588602173,1.475972114,112.5339584,204.4225872,176.3374522,144.0816039,357.3118563,2.718594266,2743.071319,603.3035827,1444.720512,432.8868003,546.6921691,201.3564971,338.6477843,511.83416,3.784202875,42.81047449,312.3145444,283.6705359,32.36683546,14.86561174,44.35796982,123.5833613,154.015246,Serving,173.9260259,Piece
1212,Almonds,72.76963431,471.7484715,42.46595819,18.32399681,3.434538036,88.75996374,16.64269179,6.056686631,161.6452638,2.043650147,16.32277761,123.3265251,663.8667241,940.7645491,12.06909515,9.816559862,8.782820661,64.3399369,127.6128157,2.357577981,5.185932746,28.15690069,7.289192715,9.230024436,51.19221365,37.00497457,12.0363745,48.20190287,63.09019986,4.748677142,1246.202445,789.0705207,1025.229852,962.8980756,461.5522457,313.6511964,111.9883712,433.0187228,44.99721246,12.99446117,885.9614052,193.014406,34.89527026,27.68617131,31.42415349,31.68347751,138.3519208,Serving,11.20410915,Piece
1213,Lobster Stew,74.22379779,481.2383118,34.776277,43.32293347,5.293102123,15.68430149,1.352630653,46.91146786,317.0420725,11.96993482,132.2055952,207.0857934,549.5090643,673.0229981,2.647334994,2.569281635,8.767623491,17.44643144,163.8369185,3.048387363,5.351671352,26.0426103,4.462834055,4.139080926,50.24815291,200.687404,180.2922389,91.0551732,413.1633632,1.025886854,529.4885536,295.4120417,524.1684586,677.1512131,749.3231082,479.5259991,220.9490817,262.815227,42.94328315,20.02638789,650.1964047,88.77771607,39.20344973,13.63361506,23.61862633,306.8111774,287.87824,Serving,93.0396961,Piece
1214,Chicken Soup,30.6986056,408.3437358,11.52058508,34.73640525,6.225655209,48.78385258,16.40844904,46.88431787,141.3601216,3.381446194,143.355782,276.9023868,792.153741,860.2235869,2.052887222,2.555595535,8.136417513,36.51919803,8.383518883,0.655604428,7.630126283,13.45459187,2.850037178,4.889683449,316.1429964,21.19628926,63.51140849,277.7115546,185.6173842,0.106258505,4923.639353,661.7564463,1071.21178,441.8414867,495.0772267,180.4942651,393.290096,883.7385225,19.45319073,8.64146642,1514.989888,436.5001181,3.493156208,35.64082907,45.99198589,202.9283814,391.9916773,Serving,75.16081271,Piece
1215,Juice,11.97713491,496.4332293,5.906335084,0.888433926,2.696006928,5.540769337,4.107799152,17.26349246,492.6324786,2.899490414,93.45588126,165.9086129,474.1064417,262.6871209,14.78604227,3.047904408,8.843568107,51.80754153,151.2203264,6.863604501,4.504054829,25.42563488,0.509209728,6.619406341,313.0857211,154.5888424,57.17208689,66.2263516,143.543175,0.896299436,3543.229749,268.3375202,838.853319,304.1768897,823.3253208,215.1219302,455.6136952,812.293904,20.00879004,29.81495465,734.1493162,477.9818307,15.38100434,20.81921228,31.26888112,126.9121377,464.7477229,Serving,289.7277074,Piece
1216,Sorghum,44.38786757,209.8513392,2.035513125,47.90728582,2.611701244,81.19029984,13.09860764,0.87743801,50.65908556,9.74859397,140.6030305,412.8214967,500.6995337,442.5267784,16.0334227,9.76055806,3.952596927,96.27755944,90.97415709,3.518766823,7.045177775,2.732346753,0.142989518,5.305390035,269.1458617,386.1884813,104.7263853,93.20621466,361.9888191,2.445603691,3008.526144,863.6187004,989.6250303,210.6146454,450.0078323,357.3202086,101.4653912,310.1526742,30.16888729,43.58238878,396.8898197,78.57237551,31.21944734,15.29412281,27.05612501,213.4856746,497.2772394,Serving,95.28760355,Piece
1217,Pomegranate,39.17743192,431.7530675,23.98535767,41.17859714,0.463839838,75.60736911,10.65738991,17.65207171,322.5231985,8.739303708,79.21704175,237.9295991,774.2942269,317.8896678,10.95387605,8.03781718,5.344539117,15.96571916,27.07519581,3.037752854,7.075829294,5.772776618,0.121192547,4.223435746,391.1673011,378.5453272,297.8148941,80.82086947,219.4036495,6.841163942,2489.406545,689.8270228,177.3572157,545.3730466,760.61955,299.476947,331.0424963,45.25272858,36.70940311,23.87080439,437.1421858,426.4681822,14.18596005,45.46318865,40.30994924,418.0545844,250.804082,Serving,91.96285026,Piece
1218,Croque Monsieur,53.18491771,396.8035231,29.39835626,46.05297972,8.227104928,81.97570124,15.78570979,9.040550762,273.0994837,12.74152727,180.1293742,152.9167734,477.11728,769.2937414,2.814225771,0.860515466,5.698907823,85.18721693,18.91601109,5.369081737,9.620378921,23.87592325,5.69710676,6.726763208,388.5904918,369.7861786,171.4765185,88.54063187,38.48773633,3.886821971,1827.880081,135.3711665,705.0601558,628.6168574,582.2728147,642.9074117,180.0400543,831.134606,11.51322209,4.47945939,784.4234593,118.2158008,27.11528459,6.439153074,43.15662069,333.7654503,231.2537873,Serving,459.2827626,Piece
1219,Kiwi,84.53576818,374.2373829,44.89779681,12.03479911,0.279463002,71.4835106,15.32995747,13.30335507,1.600699255,19.40062064,154.1193165,172.8184058,129.1346274,748.0554173,14.98685693,4.179831576,7.179256724,1.87834301,137.8253027,6.171594707,3.300270007,14.93302876,9.007551342,6.705410474,290.2188528,61.82380504,268.5794689,313.244393,384.8562861,0.280545429,1893.115837,383.6155112,1182.708451,375.847085,229.2507643,733.8930263,416.1160794,702.5129789,13.06365571,9.294882931,1048.578701,483.3418981,17.94349966,6.930044302,44.52456546,41.17363526,376.0873301,Serving,454.9833479,Piece
1220,Teriyaki,53.62745444,335.0366697,46.01358772,34.42314651,3.606347472,85.04051696,11.50808018,31.28414386,420.1923358,0.809801042,55.86197373,494.6387412,33.42435931,401.3209725,2.140700607,8.552856283,7.821549716,4.790583765,129.6980975,0.09884821,3.596631408,45.16673358,8.550642916,2.226543076,336.3511748,205.8296921,364.7507119,164.4743344,495.499239,4.444885107,695.2811311,1098.887055,575.7748244,738.7602583,791.361789,788.0331162,179.9440612,602.0887619,32.31487518,12.06744432,1028.951872,479.5271789,17.2197607,24.12267135,22.74916388,345.9663805,388.4627679,Serving,73.36977993,Piece
1221,Reuben Sandwich,68.0270151,188.3192527,18.31221598,48.83809776,1.799063705,29.73251083,11.61378597,22.15490928,203.7342414,9.837625958,94.43034008,330.7655801,643.163764,666.4783063,11.67826778,3.492231018,5.621919875,47.9463867,19.43841111,6.970477378,6.957238506,47.69088883,1.765200107,4.257970596,310.5492584,103.0904474,247.2634899,140.1180408,150.6124672,7.836765055,2898.117672,1233.504796,1433.16215,705.0222139,382.3672297,416.637448,431.0231805,760.7969368,31.17955249,17.95479977,888.559191,284.2687817,45.69549308,37.93069875,14.4850654,470.4075203,108.0380239,Serving,62.9743762,Piece
1222,Coconut Water,60.91775816,291.7755614,46.54197272,6.354354991,5.017676573,27.26354559,14.68722055,36.81563461,257.1170896,16.30091786,144.4399465,204.838413,105.8746975,13.05793038,14.67997347,2.914140243,9.02730958,57.2368034,108.6287729,6.950756272,3.732638235,43.93709267,3.412244162,0.193000258,30.89670869,220.6985817,219.9206536,369.100289,425.7226993,7.464783919,1097.649578,417.3700708,897.8481893,445.9600413,227.242247,118.1025304,176.6222631,753.3590776,22.06606347,44.65448216,1409.098103,352.9824972,8.803833841,3.922579311,34.83351043,478.3825924,234.655155,Serving,57.00158184,Piece
1223,Whole Wheat Bread,9.847800336,173.558772,27.28896701,37.33440588,9.806489348,4.215100072,12.21126491,31.85185192,362.6842275,6.961127176,106.83495,448.424137,888.1161738,906.5766333,14.27076373,6.394010219,2.246459318,18.90082777,185.943633,4.410013461,8.285765279,2.064453099,2.382663265,4.574482186,252.5526538,50.9087485,211.7980285,111.5774709,51.99140702,8.713497884,4057.322575,730.7447008,1413.024958,625.7503827,267.5316981,937.4358162,245.4822263,660.2303568,36.26498997,17.25600468,820.4208024,348.5578085,9.475014524,43.47661125,9.787219956,114.2466639,379.2742465,Serving,184.8116964,Piece
1224,Anchovies,9.202758561,53.91046327,28.70459478,12.12656272,4.209853351,97.14800321,11.17983272,15.02786028,361.6868104,8.164168071,103.9879586,382.3060827,503.4977524,422.8228375,14.23464139,3.676734745,4.086782444,18.50417307,159.15995,5.807708137,0.897577131,40.96703477,3.946132583,8.908122433,165.5759202,238.128858,245.4668367,16.61412843,102.1405826,4.715486013,1537.19648,191.5076356,856.6401042,445.6316694,694.801246,343.1447469,0.243152826,708.721955,8.468767168,2.158427526,262.1364854,331.184105,0.813162052,2.133355169,24.71255807,295.620692,287.9468421,Serving,207.948738,Piece
1225,Pretzel,5.596582835,61.22512608,8.931781918,25.50101005,5.856281344,30.60228074,9.953907062,16.19382693,398.6306349,2.248822834,168.5077108,432.3068025,15.61450298,906.2922379,0.751206417,1.616179757,0.572921127,71.97201943,192.5486607,5.038846281,6.94333452,23.00968375,3.606955658,6.415953931,195.6655557,157.5339574,356.6959827,285.067706,3.631955204,3.212643862,986.9968843,1203.460737,315.3367134,77.68921583,556.4183091,35.39649547,485.026006,679.4130702,46.27503989,15.99438323,291.2906176,323.5061188,5.625133321,4.792002474,22.06481829,282.9047851,1.078089544,Serving,212.2043056,Piece
